logFC,P.Value,adj.P.Val,symbol,FC,logPval
-0.818199119599864,1.61074989806436e-09,5.13829217482531e-06,CSNK1A1,-1.62141629007083,8.79297188746576
-0.632528558136382,3.25551753276825e-07,0.000519255046476537,RPL27A,-1.38901851223603,6.48737996139403
-0.680491217813245,4.1698524684266e-06,0.00443394312476028,RPL37,-1.44669715686893,5.37987931032161
-0.247953364437352,6.27657488330698e-06,0.00500556846943732,TMA16,-0.976998734962644,5.20227728541432
-0.327839418860876,1.45203126562706e-05,0.00926395947470065,ERH,-1.05595008621398,4.83802403215995
0.173160687248817,1.79227714503742e-05,0.00952894015444893,UMPS,0.905801609628496,4.74659483325986
-0.546472859742426,3.88051811266627e-05,0.0176840753991506,DERL1,-1.28933762182316,4.41111028511461
-0.348574048355822,4.49241656654451e-05,0.0179135110590962,RPS13,-1.07696149121021,4.34751997988973
-0.356821903104716,5.81444084711498e-05,0.0206089625581075,BRI3BP,-1.08538104351633,4.23549204339271
-0.678861358857425,8.60062909684772e-05,0.0259717744972889,TMEM109,-1.44471124961662,4.06546978093118
0.147533698336041,8.95578430940996e-05,0.0259717744972889,NUP210,0.881976153053391,4.04789637449018
-0.37329165950055,0.000123109024194736,0.0307918721519101,BANF1,-1.10230007413215,3.90971011104649
-0.369212193830634,0.000125484118487408,0.0307918721519101,LLPH,-1.09809602678262,3.90141123585409
-0.590337786280134,0.000138003042354497,0.031444978936489,RPL35,-1.33955237580316,3.86011133922771
-0.426914594263685,0.000154161769908431,0.0327850697338596,HMGN1,-1.15839267890484,3.81202331225341
0.142890260215527,0.00016962293021273,0.0338185717111631,CARM1,0.877689140206423,3.77051543868474
-0.266315485845922,0.000200723743554896,0.0376652201141246,PPP1R27,-0.99487216619745,3.69740125190233
-0.237184646098587,0.000219191978984629,0.0388456896089425,WAPL,-0.966590427411733,3.65917534227914
0.117806361702534,0.00026246345604569,0.0400641622383553,ECHDC1,0.854686754025284,3.58093115680102
0.158909083527611,0.000285816888904577,0.0400641622383553,IKBKB,0.89251707470314,3.54391211234927
-0.43894523413276,0.000288633785924094,0.0400641622383553,DYNLL1,-1.1711944329907,3.53965283408247
-0.486304892895042,0.00029358767532351,0.0400641622383553,RPL36A,-1.22238956171924,3.53226217985725
-0.273204083139984,0.000306068806139134,0.0400641622383553,ARL6IP5,-1.00161884550323,3.51418093048753
0.366307867210313,0.000322787828251063,0.0400641622383553,CYB5B,1.09510835824343,3.49108285010567
-0.193561569760828,0.000334636369802902,0.0400641622383553,LYAR,-0.924972309000349,3.47542685970856
-0.355389927928254,0.000353443702192076,0.0400641622383553,EWSR1,-1.0839167214617,3.45167975237472
-0.160065785508447,0.000369476673213226,0.0400641622383553,RRP15,-0.893592021560698,3.4324129754412
-0.143590028616329,0.000370403761874209,0.0400641622383553,UBE2K,-0.878334612196913,3.4313246112101
-0.209460807457518,0.000375652073206466,0.0400641622383553,RSL1D1,-0.940040863364741,3.42521420996639
0.129726275044195,0.000376778955219642,0.0400641622383553,MBLAC2,0.86558488640788,3.42391336248007
-0.506874840403796,0.000411602070725977,0.0415645196278519,UBE2L3,-1.24503245364373,3.38552244901504
-0.13039383185528,0.000426186301243071,0.0415645196278519,NUP62,-0.866196960241191,3.37040051377281
0.305774979135403,0.000444070118815247,0.0415645196278519,PSPH,1.0338305705409,3.35254844923176
-0.618605781249144,0.000461049667662055,0.0415645196278519,RPL29,-1.37256565458114,3.33625228669352
-0.192523497832738,0.000481682406892587,0.0415645196278519,PFN1,-0.923992399541969,3.31723921569304
-0.233572925810265,0.000494137055051345,0.0415645196278519,HSP90AA4P,-0.963111674096058,3.30615257739794
